duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
379725,379725,291215,70,3,94245,94003,47465.625,36401.875,47.402726,16327.605504,3,94003,22336.764706,39634.117185,-1,0,-1,0,-1,0,-1,0,BROWSING
160088,160088,106803,365,16,51463,26933,22869.714286,17800.5,93.698466,47848.683224,16,27182,11434.857143,13030.979663,-1,0,-1,0,-1,0,-1,0,BROWSING
58725805,58700645,58699990,194,7,58596602,58556748,6522293.888889,4891665.833333,0.391651,100.313653,7,58531627,2669354.772727,12500000,58700645,58700000,58700645,0,58531627,58500000,58531627,0,BROWSING
4639914,4639914,123319,14,30,4505773,64451,386659.5,13702.111111,4.956988,1305.412126,4,4483433,210905.181818,954361.021334,4632704,4632704,4632704,0,4483433,4483433,4483433,0,BROWSING
4072070,4072070,131506,17,64,3970346,66374,370188.181818,14611.777778,5.402658,1468.04942,6,3905082,193908.095238,850488.069965,4063151,4063151,4063151,0,3905082,3905082,3905082,0,BROWSING
3194478,3194478,125185,10,13,3104797,67013,290407.090909,13909.444444,6.886884,1871.667296,5,3039733,152118,661826.543889,3190709,3190709,3190709,0,3039733,3039733,3039733,0,BROWSING
3200464,3200464,139576,8,63,3089675,74686,290951.272727,15508.444444,6.874003,1868.791525,4,3023984,152403.047619,658145.666069,3189750,3189750,3189750,0,3023984,3023984,3023984,0,BROWSING
3785728,3785728,122791,10,70,3688561,65722,344157.090909,13643.444444,5.8113,1578.824469,3,3622964,180272.761905,788982.638584,3771468,3771468,3771468,0,3622964,3622964,3622964,0,BROWSING
4078665,4078665,127437,8,31,3933621,65206,339888.75,14159.666667,5.6391,1479.160461,8,3907935,185393.863636,831530.18377,4061095,4061095,4061095,0,3907935,3907935,3907935,0,BROWSING
4070669,4070669,128341,9,60,3972572,63626,313128.384615,14260.111111,5.895837,1493.857644,3,3908969,176985.608696,813682.556304,4063163,4063163,4063163,0,3908969,3908969,3908969,0,BROWSING
1569181,1569181,125810,8,22,1437561,65577,130765.083333,13978.888889,14.657328,3842.768935,7,1410360,71326.409091,299319.701815,1562098,1562098,1562098,0,1410360,1410360,1410360,0,BROWSING
4070698,4070698,132654,16,61,3931664,65463,313130.615385,14739.333333,5.895795,1493.847001,0,3908969,176986.869565,813635.403899,4067689,4067689,4067689,0,3908969,3908969,3908969,0,BROWSING
3150055,3150055,135521,8,31,2993628,64370,262504.583333,15057.888889,7.30146,1913.299927,8,2967527,143184.318182,630946.185812,3129061,3129061,3129061,0,2967527,2967527,2967527,0,BROWSING
140966,140966,115589,218,65,62031,52277,17620.75,14448.625,127.690365,40889.292453,7,36219,8292.117647,12599.546006,-1,0,-1,0,-1,0,-1,0,BROWSING
118137219,118109663,118111906,3,13,15765261,15767410,1936223.983607,1762864.268657,1.100415,404.140206,3,15740101,915792.395349,3527567.732627,13895941,14700000,15916573,745218.677098,13719817,14600000,15740101,739708.000631,BROWSING
5817689,5817689,270331,16,72,5372676,133334,581768.9,45055.166667,3.094012,985.958514,15,5372676,342217,1297297.643103,5817673,5817673,5817673,0,5372676,5372676,5372676,0,BROWSING
13225780,3230625,10170381,149,154,2999622,9995179,293693.181818,1271297.625,1.587808,491.691227,24,9995155,661289,2296076.684469,2999622,6612890,10226158,5109932.610089,2999622,6497388.5,9995155,4946588.822314,BROWSING
65187441,45186113,65131674,110,30,44996545,45052563,5020679.222222,6513167.4,0.322148,103.164044,18,44996545,3259372.05,10800000,20001298,32600000,45186113,17800000,19945322,32500000,44996545,17700000,BROWSING
646996,646996,602385,25963,202,235973,254536,80874.5,100397.5,24.729674,11244.273535,32,235930,43133.066667,60913.179167,-1,0,-1,0,-1,0,-1,0,BROWSING
60854223,60854223,721402,1870,106,59947424,177407,6761580.333333,103057.428571,0.295789,149.866345,22,59947424,3579660.176471,14500000,60854223,60900000,60854223,0,59947424,59900000,59947424,0,BROWSING
466953,466953,431063,1585,165,244429,245017,66707.571429,71843.833333,32.123147,14945.829666,30,244369,33353.785714,63446.019456,-1,0,-1,0,-1,0,-1,0,BROWSING
766356,766356,675924,1494,171,292941,294147,109479.428571,112654,19.573149,9106.733685,30,292881,54739.714286,80630.233025,-1,0,-1,0,-1,0,-1,0,BROWSING
942105,942105,898573,36397,40,381069,477650,117763.125,149762.166667,16.983245,7450.337277,27,381069,62807,105406.984536,-1,0,-1,0,-1,0,-1,0,BROWSING
499087,499087,417215,1364,183,234453,235212,62385.875,69535.833333,32.058539,14063.68028,29,234420,33272.466667,58491.885011,-1,0,-1,0,-1,0,-1,0,BROWSING
1654142,1654142,1417963,1335,204,435735,436429,236306,236327.166667,9.068145,4219.105736,21,435694,118153,146438.992719,-1,0,-1,0,-1,0,-1,0,BROWSING
58252773,58252772,58226945,105,9,58092692,58100765,5295706.545455,4852245.416667,0.429164,100.699069,1,58075064,2427198.875,11900000,58226369,58200000,58226369,0,58075064,58100000,58075064,0,BROWSING
210049,137824,178089,155,20,33377,72274,19689.142857,19787.666667,85.69429,27184.133226,20,72225,12355.823529,20559.500121,-1,0,-1,0,-1,0,-1,0,BROWSING
90208522,90183056,90182783,162,171,45055973,45055972,9018305.6,11300000,0.221709,67.698704,10,45030506,4747816.947368,14200000,45055973,45100000,45127083,50282.3632,44976074,45000000,45030506,38489.236301,BROWSING
189750,124544,164237,1148,0,28800,65284,20757.333333,18248.555556,89.591568,29744.400527,0,65206,11859.375,18326.187312,-1,0,-1,0,-1,0,-1,0,BROWSING
189430,123976,163364,57,18,26743,90638,17710.857143,18151.555556,95.021908,30011.085889,17,65454,11142.941176,17903.079791,-1,0,-1,0,-1,0,-1,0,BROWSING
1604929,1461269,457135,145,5,996732,149179,182658.625,57141.875,11.215449,3782.721852,5,996732,94407.588235,240842.568376,-1,0,-1,0,-1,0,-1,0,BROWSING
20047973,20047973,122241,49,50,19842088,59916,2227552.555556,20373.5,0.847966,277.18513,3,19842088,1252998.3125,4957134.509317,20047973,20000000,20047973,0,19842088,19800000,19842088,0,BROWSING
16695509,16695509,108098,48,63,16507582,58237,1855056.555556,18016.333333,1.018238,332.844,7,16507582,1043469.3125,4123809.475151,16695509,16700000,16695509,0,16507582,16500000,16507582,0,BROWSING
14449393,14449393,101970,50,50,14261367,50790,1605488.111111,16995,1.17652,384.583629,4,14261367,903087.0625,3562261.288843,14449393,14400000,14449393,0,14261367,14300000,14261367,0,BROWSING
14449542,14449542,104038,50,51,14261486,51981,1605504.666667,17339.666667,1.176508,384.579663,4,14261486,903096.375,3562289.372026,14449542,14400000,14449542,0,14261486,14300000,14261486,0,BROWSING
14449700,14449700,104935,49,51,14261602,54802,1605522.222222,17489.166667,1.176495,384.575458,6,14261602,903106.25,3562321.189844,14449700,14400000,14449700,0,14261602,14300000,14261602,0,BROWSING
14449762,14449762,104218,50,52,14261737,51519,1605529.111111,17369.666667,1.17649,384.573808,4,14261737,903110.125,3562352.010763,14449762,14400000,14449762,0,14261737,14300000,14261737,0,BROWSING
114482003,114371979,114432038,38,679,27856311,27807294,2117999.611111,3092757.783784,0.812355,192.466933,9,27806346,1244369.597826,4727433.955598,1898428,12700000,27856311,9971434.770886,1247799,12200000,27806346,10200000,BROWSING
195445,129414,169148,57,19,27728,66111,18487.714286,18794.222222,92.097521,28084.627389,16,66031,11496.764706,17776.694909,-1,0,-1,0,-1,0,-1,0,BROWSING
235284,170447,209996,100,38,57559,83047,24349.571429,23332.888889,76.50329,23333.503341,23,64837,13840.235294,20835.12056,-1,0,-1,0,-1,0,-1,0,BROWSING
196738,130663,170999,137,20,26202,66148,18666.142857,18999.888889,91.492238,27894.96691,15,66075,11572.823529,17859.908289,-1,0,-1,0,-1,0,-1,0,BROWSING
20044257,131770,20022562,16389,1,27160,19912516,21961.666667,2502820.25,0.798234,264.614448,1,19912487,1336283.8,5138963.327891,20044257,20000000,20044257,0,19912487,19900000,19912487,0,BROWSING
20055383,20055383,61478,184,3,19968631,27652,3342563.833333,7684.75,0.797791,271.149147,3,19968631,1337025.533333,5154289.48487,20055383,20100000,20055383,0,19968631,20000000,19968631,0,BROWSING
58239547,58214364,58214360,9,9,58187932,58148091,8316337.714286,6468262.222222,0.309068,95.519287,2,58122954,3425855.705882,14100000,58214364,58200000,58214364,0,58122954,58100000,58122954,0,BROWSING
123426469,123426469,125614,6,200,123253943,42622,11200000,17944.857143,0.16204,57.337782,6,123253943,6496129.947368,28300000,123426469,123000000,123426469,0,123253943,123000000,123253943,0,BROWSING
10057978,10057978,59089,289,2,9920201,26947,1436854,7386.125,1.690201,542.554378,2,9920201,628623.625,2477802.767694,10057978,10100000,10057978,0,9920201,9920201,9920201,0,BROWSING
107824,107824,74210,8678,2,33638,28434,21564.8,9276.25,139.115596,49859.02953,2,33580,7701.714286,12239.992251,-1,0,-1,0,-1,0,-1,0,BROWSING
20031010,20031010,116857,192,52,19885290,54086,2225667.777778,14607.125,0.948529,282.21243,11,19885290,1112833.888889,4685005.042285,20031010,20000000,20031010,0,19885290,19900000,19885290,0,BROWSING
17013014,17013014,109749,190,62,16877777,51034,1890334.888889,13718.625,1.116792,331.863596,9,16877777,945167.444444,3976274.170465,17013014,17000000,17013014,0,16877777,16900000,16877777,0,BROWSING
19082617,19082617,110899,191,64,18945701,51463,2120290.777778,13862.375,0.995671,295.399735,4,18945701,1060145.388889,4463662.734833,19082617,19100000,19082617,0,18945701,18900000,18945701,0,BROWSING
161539,161539,109154,429,20,50520,28519,23077,18192.333333,92.856833,44676.517745,20,26985,11538.5,13088.355919,-1,0,-1,0,-1,0,-1,0,BROWSING
66879945,66879945,225351,139,106,66583580,82685,6687994.5,37558.5,0.269139,94.572446,23,66583580,3934114.411765,16100000,66879945,66900000,66879945,0,66583580,66600000,66583580,0,BROWSING
3599417,3599417,215477,25585,0,3307791,157882,514202.428571,30782.428571,4.445164,1506.910702,0,3307791,239961.133333,849367.095202,3599417,3599417,3599417,0,3307791,3307791,3307791,0,BROWSING
3599823,3599823,214888,25662,0,3358442,159876,599970.5,30698.285714,4.166872,1495.351299,0,3358442,257130.214286,893289.516406,3599823,3599823,3599823,0,3358442,3358442,3358442,0,BROWSING
3599592,3599592,214351,25350,1,3307612,157016,514227.428571,30621.571429,4.444948,1506.559632,1,3307612,239972.8,849316.653563,3599592,3599592,3599592,0,3307612,3307612,3307612,0,BROWSING
3597782,3597782,213267,24746,0,3359057,155885,599630.333333,30466.714286,4.169235,1496.199603,0,3359057,256984.428571,893476.912648,3597782,3597782,3597782,0,3359057,3359057,3359057,0,BROWSING
3600669,3600669,215462,26577,1,3358581,159012,600111.5,30780.285714,4.165893,1494.722231,1,3358581,257190.642857,893306.513339,3600669,3600669,3600669,0,3358581,3358581,3358581,0,BROWSING
3600591,3600591,215462,25943,0,3359160,159016,600098.5,30780.285714,4.165983,1494.754611,0,3359160,257185.071429,893478.994402,3600591,3600591,3600591,0,3359160,3359160,3359160,0,BROWSING
10077183,10077183,74090,1459,0,9977655,40138,1679530.5,10584.285714,1.488511,534.077827,0,9977655,719798.785714,2664617.135036,10077183,10100000,10077183,0,9977655,9977655,9977655,0,BROWSING
93893,93893,68517,731,2,34795,34456,18778.6,9788.142857,149.105897,56841.298073,2,34456,7222.538462,12383.917952,-1,0,-1,0,-1,0,-1,0,BROWSING
29721528,247414,29675397,170,177,83390,29510702,30926.75,4945899.5,0.53833,210.453514,10,29474114,1981435.2,7605651.834677,29721528,29700000,29721528,0,29474114,29500000,29474114,0,BROWSING
10223994,224804,10167313,126,2,56758,9999240,28100.5,1129701.444444,1.858374,631.847006,2,9999190,567999.666667,2353827.977502,10223994,10200000,10223994,0,9999190,9999190,9999190,0,BROWSING
10228752,235812,10178296,121,2,68411,9993005,29476.5,1130921.777778,1.857509,631.553097,2,9992940,568264,2352216.595697,10228752,10200000,10228752,0,9992940,9992940,9992940,0,BROWSING
10217039,213946,10166190,163,3,54340,10003151,26743.25,1129576.666667,1.859639,632.277121,3,10003093,567613.277778,2354887.039732,10217039,10200000,10217039,0,10003093,10000000,10003093,0,BROWSING
10226884,223094,10170136,238,3,56869,10003882,27886.75,1130015.111111,1.857848,632.157361,3,10003790,568160.222222,2354930.601733,10226884,10200000,10226884,0,10003790,10000000,10003790,0,BROWSING
10213212,213048,10162400,316,2,53705,10000251,26631,1129155.555556,1.860335,633.003604,2,10000164,567400.666667,2354206.558729,10213212,10200000,10213212,0,10000164,10000000,10000164,0,BROWSING
10211494,210975,10159868,121,3,52948,10000576,26371.875,1128874.222222,1.860648,633.110101,3,10000519,567305.222222,2354320.470829,10211494,10200000,10211494,0,10000519,10000000,10000519,0,BROWSING
10222997,221087,10164191,140,140,58888,10001950,24565.222222,1129354.555556,1.956373,636.310467,13,10001910,538052.473684,2291887.006103,10222997,10200000,10222997,0,10001910,10000000,10001910,0,BROWSING
10216576,216025,10164816,226,4,53864,10000599,27003.125,1129424,1.859723,632.795175,4,10000551,567587.555556,2354257.450554,10216576,10200000,10216576,0,10000551,10000000,10000551,0,BROWSING
102147,102147,49230,39,25,40470,33577,17024.5,9846,127.267565,82459.592548,25,27117,8512.25,11621.561197,-1,0,-1,0,-1,0,-1,0,BROWSING
63734447,3458548,63675136,4,13,2303004,60300492,182028.842105,3537507.555556,0.611914,365.563696,4,60275899,1677222.289474,9770131.461085,3308433,31900000,60426014,40400000,2303004,31300000,60275899,41000000,BROWSING
118885765,118835148,118820292,4492,78136,68277542,68226813,8488224.857143,9140022.461538,0.243932,92.752904,130,68226418,4245920.178571,13700000,2177830,19800000,68331326,25500000,1985526,19600000,68226418,25500000,BROWSING
117039228,117039209,117039189,38321,77881,61971104,62177392,14600000,19500000,0.136706,74.308419,19,61971104,7802615.2,20100000,2017932,38800000,61971123,32200000,1811635,38700000,61971104,32300000,BROWSING
10216455,216653,10164128,228,1,54293,9999894,27081.625,1452018.285714,1.663982,619.197168,1,9999802,638528.4375,2496445.540869,10216455,10200000,10216455,0,9999802,9999802,9999802,0,BROWSING
543375,277933,455473,669,6,94245,265192,46322.166667,45547.3,33.126294,15166.321601,6,265192,31963.235294,69490.068842,-1,0,-1,0,-1,0,-1,0,BROWSING
3011481,3011481,136603,10,57,2901674,78482,273771,15178.111111,7.305376,1885.783108,9,2836044,143403.857143,617169.038568,2998441,2998441,2998441,0,2836044,2836044,2836044,0,BROWSING
452257,276090,363349,672,3,92421,175887,46015,33031.727273,42.011511,18734.922843,3,175887,25125.388889,50700.757729,-1,0,-1,0,-1,0,-1,0,BROWSING
60740894,60740894,610056,1168,109,59952724,208262,6748988.222222,101676,0.279877,126.669193,22,59952724,3796305.875,15000000,60740894,60700000,60740894,0,59952724,60000000,59952724,0,BROWSING
167491,167491,109821,127,38,56124,28423,23927.285714,18303.5,89.557051,42306.75081,38,30121,11963.642857,13598.863533,-1,0,-1,0,-1,0,-1,0,BROWSING
20012670,20012670,128870,161,66,19853166,61950,2223630,16108.75,0.949399,274.476119,4,19853166,1111815,4677245.820823,20012670,20000000,20012670,0,19853166,19900000,19853166,0,BROWSING
101431173,101431173,118479,238,1,101287179,49481,11300000,19746.5,0.167601,62.436427,1,101287179,6339448.3125,25300000,101431173,101000000,101431173,0,101287179,101000000,101287179,0,BROWSING
117213629,117162256,117162168,56,6,5245449,5244417,2440880.333333,2492812.085106,0.827549,237.395602,6,5194405,1220975.302083,1725184.00072,1055224,3440780.382353,5604356,1497009.045667,1006996,3251526.441176,5194405,1379733.610501,BROWSING
8912,8912,5,1982,1,6930,3,4456,1.666667,785.45781,513689.40754,1,6930,1485.333333,2779.131819,-1,0,-1,0,-1,0,-1,0,BROWSING
19976649,19976649,79856,91,192,19821247,41583,2497081.125,15971.2,0.750877,289.888459,16,19821247,1426903.5,5294285.033471,19976649,20000000,19976649,0,19821247,19800000,19821247,0,BROWSING
19976687,19976687,80994,98,192,19821289,41927,2497085.875,16198.8,0.750875,289.887908,8,19821289,1426906.214286,5294296.174803,19976687,20000000,19976687,0,19821289,19800000,19821289,0,BROWSING
19976776,19976776,82106,103,194,19821333,41968,2497097,16421.2,0.750872,289.886616,4,19821333,1426912.571429,5294306.559387,19976776,20000000,19976776,0,19821333,19800000,19821333,0,BROWSING
98201,48637,49778,122,1,48515,48779,24318.5,9955.6,91.648761,48146.149225,1,48565,12275.125,22356.784135,-1,0,-1,0,-1,0,-1,0,BROWSING
120662514,372756,120576152,184,1,91207,120289827,46594.5,20100000,0.132601,47.388371,1,120289758,8044167.6,31100000,120662514,121000000,120662514,0,120289758,120000000,120289758,0,BROWSING
118929290,373612,118842999,208,1,90952,118555722,46701.5,19800000,0.134534,48.078989,1,118555678,7928619.333333,30600000,118929290,119000000,118929290,0,118555678,119000000,118555678,0,BROWSING
11642579,11642579,108544,171,51,11508680,51760,1293619.888889,13568,1.631941,469.225934,8,11508680,646809.944444,2710793.490916,11642579,11600000,11642579,0,11508680,11500000,11508680,0,BROWSING
17037214,17037214,111673,129,19,16899632,53729,1893023.777778,13959.125,1.115206,320.651017,9,16899632,946511.888889,3981392.857186,17037214,17000000,17037214,0,16899632,16900000,16899632,0,BROWSING
15430303,15430303,112107,158,70,15291973,54328,1714478.111111,14013.375,1.231343,354.043598,5,15291973,857239.055556,3602456.632812,15430303,15400000,15430303,0,15291973,15300000,15291973,0,BROWSING
119068339,375426,118980200,71,82,92489,118692945,41714,19800000,0.142775,48.224407,32,118692913,7441771.1875,29700000,119068339,119000000,119068339,0,118692913,119000000,118692913,0,BROWSING
373912,373912,287118,50,122,91396,103091,41545.777778,57423.6,42.790817,15292.368258,23,91307,24927.466667,40308.202064,-1,0,-1,0,-1,0,-1,0,BROWSING
64863535,64863535,286830,76,89,64490134,101982,6486353.5,57366,0.262089,88.770987,30,64490134,4053970.9375,16100000,64863535,64900000,64863535,0,64490134,64500000,64490134,0,BROWSING
